127.0.0.1 - - [06/Dec/2018:13:21:40 +0100] "GET /images/double_color.png HTTP/1.1" 200 17602
127.0.0.1 - - [06/Dec/2018:13:21:40 +0100] "GET /images/x.png HTTP/1.1" 200 1793
127.0.0.1 - - [06/Dec/2018:13:21:40 +0100] "GET /images/effect.png HTTP/1.1" 200 315195
127.0.0.1 - - [06/Dec/2018:13:21:40 +0100] "GET /images/ajax-loader.gif HTTP/1.1" 200 3208
127.0.0.1 - - [06/Dec/2018:13:21:40 +0100] "GET /images/bg_certif.jpg HTTP/1.1" 200 190833
127.0.0.1 - - [06/Dec/2018:13:21:40 +0100] "GET /images/freccia_dx.png HTTP/1.1" 200 1472
127.0.0.1 - - [06/Dec/2018:13:21:40 +0100] "GET /images/freccia_sx.png HTTP/1.1" 200 1515
127.0.0.1 - - [06/Dec/2018:13:22:06 +0100] "GET /images/logo_soluzioni_meccaniche_nero.png HTTP/1.1" 200 18305
127.0.0.1 - - [06/Dec/2018:13:23:05 +0100] "GET /clienti.html HTTP/1.1" 200 11156
127.0.0.1 - - [06/Dec/2018:13:21:40 +0100] "GET /video/video.mp4 HTTP/1.1" 206 27475378
127.0.0.1 - - [06/Dec/2018:13:23:05 +0100] "GET /css/font-awesome-4.6.3/css/font-awesome.min.css HTTP/1.1" 200 29063
127.0.0.1 - - [06/Dec/2018:13:23:05 +0100] "GET /images/loghi/01.png HTTP/1.1" 200 15481
127.0.0.1 - - [06/Dec/2018:13:23:05 +0100] "GET /images/loghi/02.png HTTP/1.1" 200 36777
127.0.0.1 - - [06/Dec/2018:13:23:05 +0100] "GET /images/loghi/03.png HTTP/1.1" 200 13993
127.0.0.1 - - [06/Dec/2018:13:23:05 +0100] "GET /images/loghi/04.png HTTP/1.1" 200 26281
127.0.0.1 - - [06/Dec/2018:13:23:05 +0100] "GET /images/loghi/06.png HTTP/1.1" 200 29165
127.0.0.1 - - [06/Dec/2018:13:23:05 +0100] "GET /images/loghi/05.png HTTP/1.1" 200 35705
